2020-10-26T18:03:44.580357;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:44.746152;AP1;3c:37:86:72:f6:ae;-40;NETGEAR;SgNetgearPortal
2020-10-26T18:03:44.760800;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:44.765199;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:44.772625;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:44.807840;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:44.827130;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:44.837132;AP1;98:de:d0:2c:c6:43;-81;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:44.882634;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:44.893137;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:44.906899;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:44.930456;AP1;76:83:c2:27:ab:5b;-60;UNKNOWN;
2020-10-26T18:03:44.941584;AP1;98:de:d0:2c:c6:43;-82;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:44.960300;AP1;b4:fb:e4:41:87:ca;-83;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:44.984112;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:45.011874;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:45.029154;AP1;76:83:c2:27:ab:5b;-62;UNKNOWN;
2020-10-26T18:03:45.035493;AP1;3c:37:86:72:f6:ae;-38;NETGEAR;SgNetgearPortal
2020-10-26T18:03:45.043926;AP1;98:de:d0:2c:c6:43;-82;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:45.060835;AP1;b4:fb:e4:41:87:ca;-85;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:45.084058;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:45.098307;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:45.131691;AP1;76:83:c2:27:ab:5b;-62;UNKNOWN;
2020-10-26T18:03:45.144871;AP1;98:de:d0:2c:c6:43;-81;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:45.156396;AP1;3c:37:86:b1:f0:43;-78;NETGEAR;NETGEAR95
2020-10-26T18:03:45.187743;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:45.245106;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:45.251116;AP1;98:de:d0:2c:c6:43;-82;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:45.289265;AP1;3c:37:86:b3:dc:0a;-33;NETGEAR;NETGEAR37
2020-10-26T18:03:45.303327;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:45.355627;AP1;98:de:d0:2c:c6:43;-80;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:45.365417;AP1;b4:fb:e4:41:87:ca;-85;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:45.388274;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:45.421918;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:45.446138;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:45.453921;AP1;98:de:d0:2c:c6:43;-80;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:45.462154;AP1;3c:37:86:b1:f0:43;-77;NETGEAR;NETGEAR95
2020-10-26T18:03:45.468226;AP1;b4:fb:e4:41:87:ca;-83;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:45.492328;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:45.513542;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:45.520050;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:45.558766;AP1;98:de:d0:2c:c6:43;-81;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:45.596589;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:45.626855;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:45.696358;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:45.714215;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:45.854673;AP1;3c:37:86:72:f6:ae;-40;NETGEAR;SgNetgearPortal
2020-10-26T18:03:45.899098;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:45.917536;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:45.933765;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:46.004303;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.055096;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:46.059387;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:46.109826;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.124888;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:46.135032;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:46.191135;AP1;b4:fb:e4:41:87:ca;-84;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:46.206580;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.240928;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:46.265676;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:46.269715;AP1;98:de:d0:2c:c6:43;-80;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:46.312565;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.347795;AP1;9c:3d:cf:7e:5e:64;-6;NETGEAR;NETGEAR12
2020-10-26T18:03:46.379620;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:46.415701;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:46.471403;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:46.513962;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.540230;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:46.566877;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:46.617208;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:46.669452;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:46.676331;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:46.719532;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.743730;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:46.751977;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:46.799450;AP1;3c:37:86:b1:f0:43;-79;NETGEAR;NETGEAR95
2020-10-26T18:03:46.822147;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:46.856245;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:46.929046;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:46.954229;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:46.993162;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:47.002847;AP1;b4:fb:e4:41:87:ca;-84;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:47.032650;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:47.057517;AP1;e4:f4:c6:14:7c:d9;-34;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:47.079176;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:47.082754;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:47.132905;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:47.146681;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:47.179520;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:47.212336;AP1;b4:fb:e4:41:87:ca;-83;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:47.233124;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:47.264671;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:47.337382;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:47.351523;AP1;9c:3d:cf:7e:5e:64;-7;NETGEAR;NETGEAR12
2020-10-26T18:03:47.365354;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:47.383051;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:47.436961;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:47.545273;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:47.555181;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:47.591685;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:47.619306;AP1;b4:fb:e4:41:3f:b4;-87;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:47.644668;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:47.688854;AP1;76:83:c2:27:ab:5b;-60;UNKNOWN;
2020-10-26T18:03:47.697353;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:47.743482;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
2020-10-26T18:03:47.760672;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:47.796509;AP1;76:83:c2:27:ab:5b;-87;UNKNOWN;
2020-10-26T18:03:47.846743;AP1;3c:37:86:b3:dc:0a;-33;NETGEAR;NETGEAR37
2020-10-26T18:03:47.897512;AP1;76:83:c2:27:ab:5b;-60;UNKNOWN;
2020-10-26T18:03:47.904345;AP1;3c:37:86:72:f6:ae;-40;NETGEAR;SgNetgearPortal
2020-10-26T18:03:47.908126;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:47.947517;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:47.968284;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:47.977751;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:47.998429;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:48.013437;AP1;98:de:d0:2c:c6:43;-78;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:48.055639;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.097304;AP1;76:83:c2:27:ab:5b;-62;UNKNOWN;
2020-10-26T18:03:48.106148;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:48.153566;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.170358;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:48.183958;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:48.216733;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:48.260482;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.290237;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:48.302354;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:48.313641;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:48.322188;AP1;98:de:d0:2c:c6:43;-80;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:48.357649;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.377605;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:48.387310;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:48.426945;AP1;98:de:d0:2c:c6:43;-78;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:48.438144;AP1;b4:fb:e4:41:3f:b4;-87;Ubiquiti Networks Inc.;KLSG-WLAN
2020-10-26T18:03:48.461994;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.506942;AP1;76:83:c2:27:ab:5b;-60;UNKNOWN;
2020-10-26T18:03:48.515640;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:48.581325;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:48.648893;AP1;3c:37:86:b1:f0:43;-79;NETGEAR;NETGEAR95
2020-10-26T18:03:48.665266;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.714165;AP1;76:83:c2:27:ab:5b;-61;UNKNOWN;
2020-10-26T18:03:48.722137;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:48.768654;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.798111;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:48.833144;AP1;98:de:d0:2c:c6:43;-81;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:48.842291;AP1;3c:37:86:b1:f0:43;-76;NETGEAR;NETGEAR95
2020-10-26T18:03:48.874998;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.900245;AP1;e4:f4:c6:14:7c:d9;-33;NETGEAR;ITS3WN02-SG
2020-10-26T18:03:48.928239;AP1;3c:37:86:72:f6:ae;-39;NETGEAR;SgNetgearPortal
2020-10-26T18:03:48.932915;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:48.971200;AP1;3c:37:86:b3:dc:0a;-31;NETGEAR;NETGEAR37
2020-10-26T18:03:48.989811;AP1;9c:3d:cf:7e:5e:64;-8;NETGEAR;NETGEAR12
2020-10-26T18:03:49.039580;AP1;98:de:d0:2c:c6:43;-79;TP-LINK TECHNOLOGIES CO.,LTD.;WinfinityFujitsu
2020-10-26T18:03:49.077076;AP1;3c:37:86:b3:dc:0a;-32;NETGEAR;NETGEAR37
