2020-10-17T00:22:08.491704;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:08.583569;AP1;68:ff:7b:24:34:6d;-70;TP-LINK TECHNOLOGIES CO.,LTD.;On The Brink
2020-10-17T00:22:08.588860;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:08.697405;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:08.799982;AP1;e4:3e:d7:d4:ea:1c;-67;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:08.901747;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:09.007348;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:09.106126;AP1;e4:3e:d7:d4:ea:1c;-67;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:09.209679;AP1;e4:3e:d7:d4:ea:1c;-67;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:09.928904;AP1;e4:3e:d7:d4:ea:1c;-67;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:10.950544;AP1;e4:3e:d7:d4:ea:1c;-69;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:12.486268;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:14.227615;AP1;e4:3e:d7:d4:ea:1c;-69;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:14.530846;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:25.494309;AP1;e4:3e:d7:d4:ea:1c;-70;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:26.516927;AP1;e4:3e:d7:d4:ea:1c;-70;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:30.203634;AP1;e4:3e:d7:d4:ea:1c;-69;Arcadyan Corporation;SINGTEL-EA1A
2020-10-17T00:22:31.330174;AP1;e4:3e:d7:d4:ea:1c;-68;Arcadyan Corporation;SINGTEL-EA1A
