2020-10-16T14:20:57.741024;AP1;2c:30:33:f3:a2:18;-42;NETGEAR;NETGEAR86
2020-10-16T14:20:57.859992;AP1;10:da:43:8f:02:22;-58;NETGEAR;NETGEAR85
2020-10-16T14:20:57.864699;AP1;2c:30:33:f3:a2:6c;-51;NETGEAR;NETGEAR23
2020-10-16T14:20:57.866431;AP1;2c:30:33:f3:a2:18;-42;NETGEAR;NETGEAR86
2020-10-16T14:20:57.868119;AP1;10:da:43:8f:02:22;-60;NETGEAR;NETGEAR85
2020-10-16T14:20:57.869874;AP1;b0:7f:b9:96:7c:22;-61;NETGEAR;NETGEAR25
2020-10-16T14:20:57.872138;AP1;2c:30:33:f3:a2:6c;-50;NETGEAR;NETGEAR23
2020-10-16T14:20:57.874627;AP1;b0:7f:b9:96:7c:22;-60;NETGEAR;NETGEAR25
2020-10-16T14:20:57.876653;AP1;2c:30:33:f3:a2:6c;-51;NETGEAR;NETGEAR23
2020-10-16T14:20:57.878514;AP1;2c:30:33:f3:a2:18;-48;NETGEAR;NETGEAR86
2020-10-16T14:20:57.885037;AP1;80:37:73:ed:2e:9a;-56;NETGEAR;NETGEAR96
2020-10-16T14:20:57.887354;AP1;2c:30:33:f3:a2:18;-48;NETGEAR;NETGEAR86
2020-10-16T14:20:57.891717;AP1;2c:30:33:f3:a2:6c;-53;NETGEAR;NETGEAR23
2020-10-16T14:20:57.917598;AP1;2c:30:33:f3:a2:18;-70;NETGEAR;NETGEAR86
2020-10-16T14:20:57.958360;AP1;2c:30:33:f3:a2:6c;-56;NETGEAR;NETGEAR23
2020-10-16T14:20:57.980058;AP1;8c:3b:ad:1f:14:39;-61;NETGEAR;NETGEAR09
2020-10-16T14:20:57.982701;AP1;8c:3b:ad:1f:14:39;-60;NETGEAR;NETGEAR09
2020-10-16T14:20:57.984578;AP1;8c:3b:ad:1f:14:39;-61;NETGEAR;NETGEAR09
2020-10-16T14:20:57.986283;AP1;8c:3b:ad:1f:14:39;-61;NETGEAR;NETGEAR09
2020-10-16T14:20:57.987917;AP1;8c:3b:ad:1f:14:39;-60;NETGEAR;
2020-10-16T14:20:57.989534;AP1;8c:3b:ad:1f:14:39;-62;NETGEAR;
2020-10-16T14:20:57.991686;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;
2020-10-16T14:20:57.996037;AP1;8c:3b:ad:1f:14:39;-61;NETGEAR;
2020-10-16T14:20:58.014278;AP1;2c:30:33:f3:a2:6c;-56;NETGEAR;NETGEAR23
2020-10-16T14:20:58.038942;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;NETGEAR09
2020-10-16T14:20:58.040826;AP1;8c:3b:ad:1f:14:39;-62;NETGEAR;NETGEAR09
2020-10-16T14:20:58.042705;AP1;8c:3b:ad:1f:14:39;-60;NETGEAR;
2020-10-16T14:20:58.045434;AP1;8c:3b:ad:1f:14:39;-60;NETGEAR;
2020-10-16T14:20:58.047312;AP1;8c:3b:ad:1f:14:39;-60;NETGEAR;
2020-10-16T14:20:58.051569;AP1;8c:3b:ad:1f:14:39;-60;NETGEAR;
2020-10-16T14:20:58.053132;AP1;8c:3b:ad:1f:14:39;-61;NETGEAR;
2020-10-16T14:20:58.089013;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
2020-10-16T14:20:58.095349;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
2020-10-16T14:20:58.098366;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
2020-10-16T14:20:58.141836;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
2020-10-16T14:20:58.146699;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
2020-10-16T14:20:58.148453;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
2020-10-16T14:20:58.150096;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
2020-10-16T14:20:58.156232;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
2020-10-16T14:20:58.162445;AP1;80:37:73:ed:2c:4c;-56;NETGEAR;NETGEAR74
2020-10-16T14:20:58.192525;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
