1602820957;AP1;80:37:73:ed:2e:9a;-46;NETGEAR;NETGEAR94
1602820957;AP1;dc:a2:66:4b:22:03;-84;Hon Hai Precision Ind. Co.,Ltd.;ESIWLAN
1602820957;AP1;dc:a2:66:4b:22:03;-86;Hon Hai Precision Ind. Co.,Ltd.;
1602820957;AP1;dc:ef:09:9a:73:e6;-59;NETGEAR;NETGEAR13
1602820957;AP1;10:da:43:d4:4b:40;-47;NETGEAR;NETGEAR82
1602820957;AP1;80:37:73:ed:2e:9a;-48;NETGEAR;NETGEAR94
1602820957;AP1;10:da:43:d4:4b:40;-47;NETGEAR;NETGEAR82
1602820957;AP1;dc:a2:66:4b:22:03;-83;Hon Hai Precision Ind. Co.,Ltd.;
1602820957;AP1;10:da:43:d4:4b:40;-44;NETGEAR;NETGEAR82
1602820957;AP1;10:da:43:8f:02:22;-57;NETGEAR;NETGEAR85
1602820957;AP1;dc:a2:66:4b:22:03;-80;Hon Hai Precision Ind. Co.,Ltd.;
1602820957;AP1;b0:7f:b9:96:7c:22;-56;NETGEAR;NETGEAR25
1602820957;AP1;10:da:43:d4:4b:40;-46;NETGEAR;NETGEAR82
1602820957;AP1;10:da:43:d4:4b:40;-46;NETGEAR;NETGEAR82
1602820957;AP1;b0:7f:b9:96:7c:22;-54;NETGEAR;NETGEAR25
1602820957;AP1;10:da:43:d4:4b:40;-47;NETGEAR;NETGEAR82
1602820957;AP1;dc:a2:66:4b:22:03;-78;Hon Hai Precision Ind. Co.,Ltd.;
1602820957;AP1;dc:a2:66:4b:22:03;-80;Hon Hai Precision Ind. Co.,Ltd.;ESIWLAN
1602820957;AP1;80:37:73:ed:2e:9a;-54;NETGEAR;NETGEAR94
1602820957;AP1;6c:b0:ce:3a:e5:2e;-54;NETGEAR;NETGEAR19
1602820957;AP1;b0:7f:b9:96:7c:22;-45;NETGEAR;NETGEAR25
1602820957;AP1;80:37:73:ed:2e:9a;-55;NETGEAR;NETGEAR94
1602820957;AP1;10:da:43:8f:04:2e;-49;NETGEAR;NETGEAR29
1602820957;AP1;b0:7f:b9:96:7c:22;-46;NETGEAR;NETGEAR25
1602820957;AP1;80:37:73:ed:2e:9a;-48;NETGEAR;NETGEAR94
1602820957;AP1;10:da:43:8f:04:2e;-50;NETGEAR;NETGEAR29
1602820957;AP1;10:da:43:d4:4b:40;-50;NETGEAR;NETGEAR82
1602820957;AP1;6c:b0:ce:3a:e5:2e;-55;NETGEAR;NETGEAR19
1602820957;AP1;80:37:73:ed:2e:9a;-43;NETGEAR;NETGEAR94
1602820957;AP1;6c:b0:ce:3a:e5:2e;-54;NETGEAR;NETGEAR19
1602820957;AP1;b0:7f:b9:96:7c:22;-47;NETGEAR;NETGEAR25
1602820957;AP1;80:37:73:ed:2e:9a;-45;NETGEAR;NETGEAR94
1602820957;AP1;6c:b0:ce:3a:e5:2e;-54;NETGEAR;NETGEAR19
1602820957;AP1;b0:7f:b9:96:7c:22;-47;NETGEAR;NETGEAR25
1602820957;AP1;80:37:73:ed:2e:9a;-46;NETGEAR;NETGEAR94
1602820957;AP1;10:da:43:d4:4b:3a;-47;NETGEAR;NETGEAR37
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;
1602820957;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;
1602820957;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;
1602820957;AP1;10:da:43:d4:4b:3a;-48;NETGEAR;NETGEAR37
1602820957;AP1;10:da:43:d4:4b:3a;-48;NETGEAR;NETGEAR37
1602820957;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-59;NETGEAR;
1602820957;AP1;8c:3b:ad:1f:14:39;-58;NETGEAR;
1602820957;AP1;10:da:43:d4:4b:3a;-48;NETGEAR;NETGEAR37
1602820957;AP1;8c:3b:ad:1f:14:39;-79;NETGEAR;
1602820957;AP1;8c:3b:ad:1f:14:39;-80;NETGEAR;
1602820957;AP1;10:da:43:d4:4b:3a;-51;NETGEAR;NETGEAR37
1602820957;AP1;8c:3b:ad:1f:14:39;-81;NETGEAR;NETGEAR09
1602820957;AP1;8c:3b:ad:1f:14:39;-79;NETGEAR;
1602820957;AP1;80:37:73:ed:2c:4c;-46;NETGEAR;NETGEAR74
1602820957;AP1;80:37:73:ed:2c:88;-42;NETGEAR;NETGEAR34
1602820957;AP1;80:37:73:ed:2d:2a;-63;NETGEAR;NETGEAR13
1602820958;AP1;80:37:73:ed:2c:88;-38;NETGEAR;NETGEAR34
1602820958;AP1;80:37:73:ed:2c:88;-39;NETGEAR;NETGEAR34
1602820958;AP1;80:37:73:ed:2c:88;-43;NETGEAR;NETGEAR34
1602820958;AP1;80:37:73:ed:2c:88;-46;NETGEAR;NETGEAR34
1602820958;AP1;8c:3b:ad:1f:14:39;-68;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-68;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-67;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-67;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-68;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-68;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-69;NETGEAR;
1602820958;AP1;10:da:43:d4:4b:3a;-66;NETGEAR;NETGEAR37
1602820958;AP1;10:da:43:d4:4b:3a;-65;NETGEAR;NETGEAR37
1602820958;AP1;8c:3b:ad:1f:14:39;-67;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-65;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-67;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-68;NETGEAR;NETGEAR09
1602820958;AP1;80:37:73:ed:2c:4c;-54;NETGEAR;NETGEAR74
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-56;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;80:37:73:ed:2c:4c;-45;NETGEAR;NETGEAR74
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-56;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-55;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-56;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-54;NETGEAR;
1602820958;AP1;80:37:73:ed:2c:4c;-34;NETGEAR;NETGEAR74
1602820958;AP1;2c:30:33:f3:a2:00;-59;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2c:4c;-38;NETGEAR;NETGEAR74
1602820958;AP1;2c:30:33:f3:a2:00;-59;NETGEAR;NETGEAR48
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;80:37:73:ed:2c:4c;-41;NETGEAR;NETGEAR74
1602820958;AP1;80:37:73:ed:2c:4c;-41;NETGEAR;NETGEAR74
1602820958;AP1;80:37:73:ed:2e:0a;-51;NETGEAR;NETGEAR02
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;NETGEAR09
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-51;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-53;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-51;NETGEAR;
1602820958;AP1;8c:3b:ad:1f:14:39;-52;NETGEAR;
1602820958;AP1;2c:30:33:f3:a2:00;-92;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2c:4c;-45;NETGEAR;NETGEAR74
1602820958;AP1;2c:30:33:f3:a2:00;-52;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2d:2a;-57;NETGEAR;NETGEAR13
1602820958;AP1;2c:30:33:f3:a2:00;-54;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2d:2a;-46;NETGEAR;NETGEAR13
1602820958;AP1;80:37:73:ed:2d:2a;-46;NETGEAR;NETGEAR13
1602820958;AP1;80:37:73:ed:2d:2a;-52;NETGEAR;NETGEAR13
1602820958;AP1;10:da:43:bb:ad:52;-47;NETGEAR;NETGEAR39
1602820958;AP1;a0:63:91:45:7a:9a;-55;NETGEAR;NETGEAR57
1602820958;AP1;10:da:43:bb:ad:52;-47;NETGEAR;NETGEAR39
1602820958;AP1;10:da:43:bb:ad:52;-42;NETGEAR;NETGEAR39
1602820958;AP1;2c:30:33:f3:a2:00;-59;NETGEAR;NETGEAR48
1602820958;AP1;a0:63:91:45:7a:9a;-47;NETGEAR;NETGEAR57
1602820958;AP1;10:da:43:bb:ad:52;-43;NETGEAR;NETGEAR39
1602820958;AP1;2c:30:33:f3:a2:00;-58;NETGEAR;NETGEAR48
1602820958;AP1;a0:63:91:45:7a:9a;-46;NETGEAR;NETGEAR57
1602820958;AP1;a0:04:60:cd:c2:38;-61;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2d:e0;-48;NETGEAR;NETGEAR95
1602820958;AP1;10:da:43:bb:ad:52;-39;NETGEAR;NETGEAR39
1602820958;AP1;a0:63:91:45:7a:9a;-46;NETGEAR;NETGEAR57
1602820958;AP1;10:da:43:bb:ad:52;-39;NETGEAR;NETGEAR39
1602820958;AP1;80:37:73:ed:2d:e0;-44;NETGEAR;NETGEAR95
1602820958;AP1;a0:63:91:45:7a:9a;-50;NETGEAR;NETGEAR57
1602820958;AP1;a0:04:60:cd:c2:38;-57;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2d:e0;-44;NETGEAR;NETGEAR95
1602820958;AP1;10:da:43:bb:ad:52;-42;NETGEAR;NETGEAR39
1602820958;AP1;2c:30:33:f3:a2:00;-51;NETGEAR;NETGEAR48
1602820958;AP1;a0:63:91:45:7a:9a;-50;NETGEAR;NETGEAR57
1602820958;AP1;a0:04:60:cd:c2:38;-54;NETGEAR;NETGEAR48
1602820958;AP1;10:da:43:bb:ad:52;-42;NETGEAR;NETGEAR39
1602820958;AP1;2c:30:33:f3:a2:00;-52;NETGEAR;NETGEAR48
1602820958;AP1;a0:63:91:45:7a:9a;-55;NETGEAR;NETGEAR57
1602820958;AP1;a0:04:60:cd:c2:38;-54;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2d:e0;-53;NETGEAR;NETGEAR95
1602820958;AP1;2c:30:33:f3:a2:00;-54;NETGEAR;NETGEAR48
1602820958;AP1;a0:63:91:45:7a:9a;-56;NETGEAR;NETGEAR57
1602820958;AP1;a0:04:60:cd:c2:38;-56;NETGEAR;NETGEAR48
1602820958;AP1;10:da:43:bb:ad:52;-45;NETGEAR;NETGEAR39
1602820958;AP1;2c:30:33:f3:a2:00;-54;NETGEAR;NETGEAR48
1602820958;AP1;80:37:73:ed:2d:e0;-56;NETGEAR;NETGEAR95
1602820959;AP1;80:37:73:ed:2e:0a;-45;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2d:e0;-56;NETGEAR;NETGEAR95
1602820959;AP1;2c:30:33:f3:a2:00;-62;NETGEAR;NETGEAR48
1602820959;AP1;80:37:73:ed:2e:0a;-45;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2e:0a;-44;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2e:92;-56;NETGEAR;NETGEAR26
1602820959;AP1;80:37:73:ed:2e:0a;-45;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2e:92;-49;NETGEAR;NETGEAR26
1602820959;AP1;80:37:73:ed:2e:0a;-46;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2e:92;-49;NETGEAR;NETGEAR26
1602820959;AP1;80:37:73:ed:2e:0a;-49;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2e:92;-47;NETGEAR;NETGEAR26
1602820959;AP1;a0:04:60:cd:c2:38;-63;NETGEAR;NETGEAR48
1602820959;AP1;80:37:73:ed:2e:0a;-46;NETGEAR;NETGEAR02
1602820959;AP1;80:37:73:ed:2e:92;-47;NETGEAR;NETGEAR26
1602820959;AP1;80:37:73:ed:2d:42;-57;NETGEAR;NETGEAR99
1602820959;AP1;a0:04:60:cd:c2:38;-56;NETGEAR;NETGEAR48
1602820959;AP1;a0:04:60:cd:c2:38;-57;NETGEAR;NETGEAR48
1602820959;AP1;10:da:43:bb:4b:de;-47;NETGEAR;NETGEAR10
1602820959;AP1;80:37:73:ed:2e:92;-56;NETGEAR;NETGEAR26
1602820959;AP1;a0:04:60:cd:c2:38;-55;NETGEAR;NETGEAR48
1602820959;AP1;80:37:73:ed:2e:92;-56;NETGEAR;NETGEAR26
1602820959;AP1;a0:04:60:cd:c2:38;-57;NETGEAR;NETGEAR48
1602820959;AP1;80:37:73:ed:2d:42;-46;NETGEAR;NETGEAR99
1602820959;AP1;a0:04:60:cd:c2:38;-56;NETGEAR;NETGEAR48
1602820959;AP1;80:37:73:ed:2d:42;-45;NETGEAR;NETGEAR99
1602820959;AP1;a0:04:60:cd:c2:38;-56;NETGEAR;NETGEAR48
1602820959;AP1;10:da:43:bb:4b:de;-39;NETGEAR;NETGEAR10
1602820959;AP1;a0:04:60:cd:c2:38;-58;NETGEAR;NETGEAR48
1602820959;AP1;10:da:43:bb:4b:de;-39;NETGEAR;NETGEAR10
1602820959;AP1;80:37:73:ed:2d:42;-52;NETGEAR;NETGEAR99
1602820959;AP1;a0:04:60:cd:c2:38;-57;NETGEAR;NETGEAR48
1602820959;AP1;80:37:73:ed:2d:42;-56;NETGEAR;NETGEAR99
1602820959;AP1;10:da:43:bb:4b:de;-40;NETGEAR;NETGEAR10
1602820959;AP1;80:37:73:ed:2d:42;-57;NETGEAR;NETGEAR99
1602820959;AP1;10:da:43:bb:4b:de;-43;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-48;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-46;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-41;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-45;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-40;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-39;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-40;NETGEAR;NETGEAR10
1602820959;AP1;10:da:43:bb:4b:de;-43;NETGEAR;NETGEAR10
1602820960;AP1;dc:ef:09:9a:73:e6;-60;NETGEAR;NETGEAR13
1602820960;AP1;dc:ef:09:9a:73:e6;-62;NETGEAR;NETGEAR13
1602820960;AP1;4b:80:2f:e4:10:bf;-78;UNKNOWN;;
1602820960;AP1;80:37:73:ed:2c:5a;-75;NETGEAR;NETGEAR01
1602820960;AP1;2c:30:33:f3:a2:6c;-50;NETGEAR;NETGEAR23
1602820960;AP1;80:37:73:ed:2c:5a;-51;NETGEAR;NETGEAR01
1602820960;AP1;2c:30:33:f3:a2:6c;-47;NETGEAR;NETGEAR23
1602820960;AP1;80:37:73:ed:2c:5a;-53;NETGEAR;NETGEAR01
1602820960;AP1;2c:30:33:f3:a2:6c;-48;NETGEAR;NETGEAR23
1602820960;AP1;b0:7f:b9:96:7c:22;-76;NETGEAR;NETGEAR25
1602820960;AP1;2c:30:33:f3:a2:6c;-47;NETGEAR;NETGEAR23
1602820960;AP1;10:da:43:72:2c:26;-45;NETGEAR;NETGEAR45
1602820960;AP1;2c:30:33:f3:a2:6c;-46;NETGEAR;NETGEAR23
1602820960;AP1;80:37:73:ed:2c:5a;-46;NETGEAR;NETGEAR01
1602820960;AP1;10:da:43:72:2c:26;-45;NETGEAR;NETGEAR45
1602820960;AP1;b0:7f:b9:96:7c:22;-54;NETGEAR;NETGEAR25
1602820960;AP1;2c:30:33:f3:a2:6c;-48;NETGEAR;NETGEAR23
1602820960;AP1;80:37:73:ed:2c:5a;-47;NETGEAR;NETGEAR01
1602820960;AP1;10:da:43:72:2c:26;-44;NETGEAR;NETGEAR45
1602820960;AP1;2c:30:33:f3:a2:6c;-54;NETGEAR;NETGEAR23
1602820960;AP1;80:37:73:ed:2c:5a;-50;NETGEAR;NETGEAR01
1602820960;AP1;10:da:43:72:2c:26;-53;NETGEAR;NETGEAR45
1602820960;AP1;2c:30:33:f3:a2:6c;-55;NETGEAR;NETGEAR23
1602820960;AP1;80:37:73:ed:2c:5a;-58;NETGEAR;NETGEAR01
1602820960;AP1;10:da:43:72:2c:26;-51;NETGEAR;NETGEAR45
1602820960;AP1;b0:7f:b9:96:7c:22;-45;NETGEAR;NETGEAR25
1602820960;AP1;80:37:73:ed:2c:5a;-58;NETGEAR;NETGEAR01
1602820960;AP1;10:da:43:8f:04:2e;-50;NETGEAR;NETGEAR29
1602820960;AP1;b0:7f:b9:96:7c:22;-46;NETGEAR;NETGEAR25
1602820960;AP1;10:da:43:72:2c:26;-49;NETGEAR;NETGEAR45
1602820960;AP1;10:da:43:8f:04:2e;-51;NETGEAR;NETGEAR29
1602820960;AP1;2c:30:33:5d:87:ae;-45;NETGEAR;NETGEAR37
1602820960;AP1;10:da:43:72:2c:26;-48;NETGEAR;NETGEAR45
1602820960;AP1;2c:30:33:f3:a2:5a;-46;NETGEAR;NETGEAR14
1602820960;AP1;10:da:43:8f:04:2e;-91;NETGEAR;NETGEAR29
1602820960;AP1;b0:7f:b9:96:7c:22;-45;NETGEAR;NETGEAR25
1602820960;AP1;2c:30:33:5d:87:ae;-40;NETGEAR;NETGEAR37
1602820960;AP1;2c:30:33:f3:a2:5a;-46;NETGEAR;NETGEAR14
1602820960;AP1;dc:ef:09:9a:73:e6;-60;NETGEAR;NETGEAR13
1602820960;AP1;b0:7f:b9:96:7c:22;-48;NETGEAR;NETGEAR25
1602820960;AP1;2c:30:33:f3:a2:5a;-44;NETGEAR;NETGEAR14
1602820960;AP1;2c:30:33:f3:a2:5a;-44;NETGEAR;NETGEAR14
1602820960;AP1;6c:b0:ce:3a:e5:2e;-54;NETGEAR;NETGEAR19
1602820960;AP1;b0:7f:b9:96:7c:22;-49;NETGEAR;NETGEAR25
1602820960;AP1;2c:30:33:5d:87:ae;-38;NETGEAR;NETGEAR37
1602820960;AP1;dc:ef:09:9a:73:e6;-61;NETGEAR;NETGEAR13
1602820960;AP1;6c:b0:ce:3a:e5:2e;-53;NETGEAR;NETGEAR19
1602820960;AP1;b0:39:56:97:c3:8e;-71;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-72;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-73;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-74;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-73;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-72;NETGEAR;
1602820960;AP1;b0:39:56:97:c3:8e;-72;NETGEAR;
1602820960;AP1;b0:39:56:97:c3:8e;-74;NETGEAR;
1602820960;AP1;b0:39:56:97:c3:8e;-73;NETGEAR;
1602820960;AP1;2c:30:33:f3:a2:5a;-46;NETGEAR;NETGEAR14
1602820960;AP1;2c:30:33:5d:87:ae;-38;NETGEAR;NETGEAR37
1602820960;AP1;dc:ef:09:9a:73:e6;-60;NETGEAR;NETGEAR13
1602820960;AP1;2c:30:33:f3:a2:5a;-46;NETGEAR;NETGEAR14
1602820960;AP1;6c:b0:ce:3a:e5:2e;-54;NETGEAR;NETGEAR19
1602820960;AP1;2c:30:33:f3:a2:5a;-50;NETGEAR;NETGEAR14
1602820960;AP1;b0:39:56:97:c3:8e;-74;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-73;NETGEAR;NETGEAR12
1602820960;AP1;b0:39:56:97:c3:8e;-73;NETGEAR;
1602820960;AP1;b0:39:56:97:c3:8e;-74;NETGEAR;
1602820960;AP1;b0:39:56:97:c3:8e;-74;NETGEAR;
