2020-10-26T18:12:17.723481;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:17.926494;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:18.131577;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:18.336024;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:18.540801;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:18.745596;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:18.950369;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:19.155393;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:19.354160;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:19.565442;AP1;9c:3d:cf:7e:5e:64;-90;NETGEAR;NETGEAR12
2020-10-26T18:12:19.769610;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:19.967570;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:20.172216;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:20.384945;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:20.584103;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:20.789861;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:21.409193;AP1;9c:3d:cf:7e:5e:64;-10;NETGEAR;NETGEAR12
2020-10-26T18:12:21.609825;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:21.818399;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:22.022557;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:22.225094;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:22.432874;AP1;9c:3d:cf:7e:5e:64;-9;NETGEAR;NETGEAR12
2020-10-26T18:12:22.637243;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:22.841713;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:23.041619;AP1;9c:3d:cf:7e:5e:64;-10;NETGEAR;NETGEAR12
2020-10-26T18:12:23.250541;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:23.456090;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:23.661558;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:23.865641;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:24.071144;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:24.272880;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:24.480086;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:24.684837;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:24.889946;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:25.094469;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:25.300081;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:25.504299;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:25.708903;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:25.912258;AP1;9c:3d:cf:7e:5e:64;-10;NETGEAR;NETGEAR12
2020-10-26T18:12:26.110922;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:26.323474;AP1;9c:3d:cf:7e:5e:64;-10;NETGEAR;NETGEAR12
2020-10-26T18:12:26.528157;AP1;9c:3d:cf:7e:5e:64;-10;NETGEAR;NETGEAR12
2020-10-26T18:12:26.939643;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
2020-10-26T18:12:27.142603;AP1;9c:3d:cf:7e:5e:64;-10;NETGEAR;NETGEAR12
2020-10-26T18:12:27.340627;AP1;9c:3d:cf:7e:5e:64;-12;NETGEAR;NETGEAR12
2020-10-26T18:12:27.553306;AP1;9c:3d:cf:7e:5e:64;-11;NETGEAR;NETGEAR12
